Active,Key,Level,SubKey,Shopkeeper,Occupation,BaseMultiplier,BaseValue,NumIngredients,RecipeValueMultiplier,Value,CraftingRecipe/Good/...,CraftingRecipe/Value/Total,UsedInOtherRecipes,AllowJunk,MinorUpgradeDesc/SkillPoints,MinorUpgradeDesc/Entry/...,MajorUpgradeDesc/SkillPoints,MajorUpgradeDesc/Entry/...
TRUE,good_dullsceptre,15,L15,Brother Dullescepter,crafter of Dull Sceptres,,0,3,1.5,2238,good_poisonnecklace + good_beer + good_windows + ,1492,0,FALSE,1,3x good_dullsceptre,1,3x good_dullsceptre + 2x good_dullcrown + 1x wo_car_node_hop + 
TRUE,good_dullsceptre,30,L30,Chaplain Dullescepter,priest of Dull Sceptres,,0,3,2,2984,good_poisonnecklace + good_beer + good_windows + ,1492,0,FALSE,1,3x good_dullsceptre,1,4x good_dullsceptre + 3x good_dullcrown + 1x wo_car_node_hop + 
TRUE,good_dullcrown,0,L0,Lady Dullcrown,buffer of Dull Crowns,,0,4,0.5,696,good_stonenecklace + good_rockhammers + good_haircream + good_chair + ,1392,0,FALSE,1,1x good_dullcrown,,
TRUE,good_dullcrown,5,L5,Lady Dullcrown,buffer of Dull Crowns,,0,4,1,1392,good_stonenecklace + good_rockhammers + good_haircream + good_chair + ,1392,0,FALSE,1,2x good_dullcrown,1,2x good_dullcrown + 1x good_potionofundeath + 1x wo_cat_and_catcher + 
TRUE,good_dullcrown,15,L15,Lady Dullcrown,buffer of Dull Crowns,,0,4,1.5,2088,good_stonenecklace + good_rockhammers + good_haircream + good_chair + ,1392,0,FALSE,1,3x good_dullcrown,1,3x good_dullcrown + 2x good_potionofundeath + 1x wo_cat_and_catcher + 
TRUE,good_dullcrown,30,L30,Baroness Dullcrown,polisher of Dull Crowns,,0,4,2,2784,good_stonenecklace + good_rockhammers + good_haircream + good_chair + ,1392,0,FALSE,1,3x good_dullcrown,1,4x good_dullcrown + 3x good_potionofundeath + 1x wo_cat_and_catcher + 
TRUE,good_potionofundeath,0,L0,Dr. Potunmort,brewer of Potion of Undeath,,0,2,1.5,378,good_potionoflife + good_potionofdeath + ,252,0,FALSE,1,1x good_potionofundeath,,
TRUE,good_potionofundeath,5,L5,Dr. Potunmort,brewer of Potion of Undeath,,0,3,1.7,633,good_potionoflife + good_potionofdeath + good_potionoflife + ,372,0,FALSE,1,2x good_potionofundeath,1,2x good_potionofundeath + 1x good_float + 1x wo_tower_stout + 
TRUE,good_potionofundeath,15,L15,Dr. Potunmort,brewer of Potion of Undeath,,0,4,1.9,958,good_potionoflife + good_potionofdeath + good_potionoflife + good_potionofdeath + ,504,0,FALSE,1,3x good_potionofundeath,1,3x good_potionofundeath + 2x good_float + 1x wo_tower_stout + 
TRUE,good_potionofundeath,30,L30,Dr. Potunmort (tenured),master brewer of Potion of Undeath,,0,5,2.1,1311,good_potionoflife + good_potionofdeath + good_potionoflife + good_potionofdeath + good_potionoflife + ,624,0,FALSE,1,3x good_potionofundeath,1,4x good_potionofundeath + 3x good_float + 1x wo_tower_stout + 
TRUE,good_float,0,L0,Ms. Float,decorator of Floats,,0,5,1.2,548,good_idols + good_shrines + good_idols + good_shrines + good_shrines + ,456,0,FALSE,1,1x good_float,,
TRUE,good_float,5,L5,Ms. Float,decorator of Floats,,0,4,1.5,564,good_idols + good_shrines + good_idols + good_shrines + ,376,0,FALSE,1,2x good_float,1,2x good_float + 1x good_wineofdeath + 1x wo_transfer_station_90 + 
TRUE,good_float,15,L15,Ms. Float,decorator of Floats,,0,3,2,592,good_idols + good_shrines + good_idols + ,296,0,FALSE,1,3x good_float,1,3x good_float + 2x good_wineofdeath + 1x wo_transfer_station_90 + 
TRUE,good_float,30,L30,Mistress Float,superb decorator of Floats,,0,2,3.2,602,good_idols + good_shrines + ,188,0,FALSE,1,3x good_float,1,4x good_float + 3x good_wineofdeath + 1x wo_transfer_station_90 + 
TRUE,good_wineofdeath,0,L0,Mr. Winodeth,vintner of the Wine of Death,,0,2,1.5,3819,good_mulledwine + good_deathpowder + ,2546,0,FALSE,1,1x good_wineofdeath,,
TRUE,good_wineofdeath,5,L5,Mr. Winodeth,vintner of the Wine of Death,,0,3,1.7,4456,good_mulledwine + good_deathpowder + good_fruitcake + ,2621,0,FALSE,1,2x good_wineofdeath,1,2x good_wineofdeath + 1x good_wineofjoy + 1x wo_rotate_station + 
TRUE,good_wineofdeath,15,L15,Mr. Winodeth,vintner of the Wine of Death,,0,4,1.9,5277,good_mulledwine + good_deathpowder + good_fruitcake + good_cinnamonrolls + ,2777,0,FALSE,1,3x good_wineofdeath,1,3x good_wineofdeath + 2x good_wineofjoy + 1x wo_rotate_station + 
TRUE,good_wineofdeath,30,L30,Herr Winodeth,master vintner of the Wine of Death,,0,5,2.1,6261,good_mulledwine + good_deathpowder + good_fruitcake + good_cinnamonrolls + good_curry + ,2981,0,FALSE,1,3x good_wineofdeath,1,4x good_wineofdeath + 3x good_wineofjoy + 1x wo_rotate_station + 
TRUE,good_wineofjoy,0,L0,Mrs. Winojoy,vintner of Wine of Joy,,0,4,1.1,711,good_potionofjoy + good_sweetwine + good_catstatue + good_beer + ,646,0,FALSE,1,1x good_wineofjoy,,
TRUE,good_wineofjoy,5,L5,Mrs. Winojoy,vintner of Wine of Joy,,0,3,1.5,645,good_potionofjoy + good_sweetwine + good_catstatue + ,430,0,FALSE,1,2x good_wineofjoy,1,2x good_wineofjoy + 1x good_gunship + 1x wo_ant_node_double + 
TRUE,good_wineofjoy,15,L15,Mrs. Winojoy,vintner of Wine of Joy,,0,2,2.2,557,good_potionofjoy + good_sweetwine + ,253,0,FALSE,1,3x good_wineofjoy,1,3x good_wineofjoy + 2x good_gunship + 1x wo_ant_node_double + 
TRUE,good_wineofjoy,30,L30,Frau Winojoy,master vintner of Wine of Joy,,0,1,5,460,good_potionofjoy + ,92,0,FALSE,1,3x good_wineofjoy,1,4x good_wineofjoy + 3x good_gunship + 1x wo_ant_node_double + 
TRUE,good_gunship,0,L0,Captain Gunship,forger of Gunships,,0,2,1.5,2816,good_gunpowder + good_rowboat + ,1877,0,FALSE,1,1x good_gunship,,
TRUE,good_gunship,5,L5,Captain Gunship,forger of Gunships,,0,3,1.2,2146,good_jewelry + good_ore + good_rowboat + ,1788,0,FALSE,1,2x good_gunship,1,2x good_gunship + 1x good_hairelixir + 1x wo_ant_node_heavylifter + 
TRUE,good_gunship,15,L15,Captain Gunship,forger of Gunships,,0,4,1,1608,good_gunpowder + good_spyglass + good_gunpowder + good_glue + ,1608,0,FALSE,1,3x good_gunship,1,3x good_gunship + 2x good_hairelixir + 1x wo_ant_node_heavylifter + 
TRUE,good_gunship,30,L30,Admiral Gunship,god of Gunships,,0,5,0.5,760,good_jewelry + good_ore + good_spyglass + good_gunpowder + good_glue + ,1519,0,FALSE,1,3x good_gunship,1,4x good_gunship + 3x good_hairelixir + 1x wo_ant_node_heavylifter + 
TRUE,good_hairelixir,0,L0,Madam Hairelix,brewer of Hair Elixir,,0,2,0.5,214,good_blackwhiskey + good_haircream + ,427,0,FALSE,1,1x good_hairelixir,,
TRUE,good_hairelixir,5,L5,Madam Hairelix,brewer of Hair Elixir,,0,2,1,427,good_blackwhiskey + good_haircream + ,427,0,FALSE,1,2x good_hairelixir,1,2x good_hairelixir + 1x good_glowingamulet + 1x wo_car_node_slow + 
TRUE,good_hairelixir,15,L15,Madam Hairelix,brewer of Hair Elixir,,0,2,1.5,641,good_blackwhiskey + good_haircream + ,427,0,FALSE,1,3x good_hairelixir,1,3x good_hairelixir + 2x good_glowingamulet + 1x wo_car_node_slow + 
TRUE,good_hairelixir,30,L30,Lady Hairelix,goddes of Hair Elixir,,0,2,2,854,good_blackwhiskey + good_haircream + ,427,0,FALSE,1,3x good_hairelixir,1,4x good_hairelixir + 3x good_glowingamulet + 1x wo_car_node_slow + 
TRUE,good_glowingamulet,0,L0,Sir Glomulet,enchanter of Glowing Amulets,,0,3,1.5,3354,good_crystalshield + good_potionofundeath + good_crystalshield + ,2236,0,FALSE,1,1x good_glowingamulet,,
TRUE,good_glowingamulet,5,L5,Sir Glomulet,enchanter of Glowing Amulets,,0,3,1.5,1772,good_crystalshield + good_potionoflife + good_potionofdeath + ,1181,0,FALSE,1,2x good_glowingamulet,1,2x good_glowingamulet + 1x good_glowingsceptre + 1x wo_car_node_fast + 
TRUE,good_glowingamulet,15,L15,Sir Glomulet,enchanter of Glowing Amulets,,0,3,1.5,1575,good_potionofundeath + good_shields + good_jewelry + ,1050,0,FALSE,1,3x good_glowingamulet,1,3x good_glowingamulet + 2x good_glowingsceptre + 1x wo_car_node_fast + 
TRUE,good_glowingamulet,30,L30,Sire Glomulet,master enchanter of Glowing Amulets,,0,3,1.5,1194,good_potionoflife + good_potionofdeath + good_shields + ,796,0,FALSE,1,3x good_glowingamulet,1,4x good_glowingamulet + 3x good_glowingsceptre + 1x wo_car_node_fast + 
TRUE,good_glowingsceptre,0,L0,Miss Gloscepter,enchanter of Glowing Sceptres,,0,3,0.5,797,good_spiritshield + good_float + good_jewelrybox + ,1593,0,FALSE,1,1x good_glowingsceptre,,
TRUE,good_glowingsceptre,5,L5,Miss Gloscepter,enchanter of Glowing Sceptres,,0,3,1,1593,good_spiritshield + good_float + good_jewelrybox + ,1593,0,FALSE,1,2x good_glowingsceptre,1,2x good_glowingsceptre + 1x good_glowingcrown + 1x wo_car_node_hop + 
TRUE,good_glowingsceptre,15,L15,Miss Gloscepter,enchanter of Glowing Sceptres,,0,3,1.5,2390,good_spiritshield + good_float + good_jewelrybox + ,1593,0,FALSE,1,3x good_glowingsceptre,1,3x good_glowingsceptre + 2x good_glowingcrown + 1x wo_car_node_hop + 
TRUE,good_glowingsceptre,30,L30,Witch Gloscepter,Master enchanter of Glowing Sceptres,,0,3,2,3186,good_spiritshield + good_float + good_jewelrybox + ,1593,0,FALSE,1,3x good_glowingsceptre,1,4x good_glowingsceptre + 3x good_glowingcrown + 1x wo_car_node_hop + 
TRUE,good_glowingcrown,0,L0,Mr. Glocrown,enchanter of Glowing Crowns,,0,4,0.5,4504,good_stealthshield + good_wineofdeath + good_rockhammers + good_heartymeals + ,9008,0,FALSE,1,1x good_glowingcrown,,
TRUE,good_glowingcrown,5,L5,Mr. Glocrown,enchanter of Glowing Crowns,,0,4,1,9008,good_stealthshield + good_wineofdeath + good_rockhammers + good_heartymeals + ,9008,0,FALSE,1,2x good_glowingcrown,1,2x good_glowingcrown + 1x good_shadowamulet + 1x wo_cat_and_catcher + 
TRUE,good_glowingcrown,15,L15,Mr. Glocrown,enchanter of Glowing Crowns,,0,4,1.5,13512,good_stealthshield + good_wineofdeath + good_rockhammers + good_heartymeals + ,9008,0,FALSE,1,3x good_glowingcrown,1,3x good_glowingcrown + 2x good_shadowamulet + 1x wo_cat_and_catcher + 
TRUE,good_glowingcrown,30,L30,Master Glocrown,master enchanter of Glowing Crowns,,0,4,2,18016,good_stealthshield + good_wineofdeath + good_rockhammers + good_heartymeals + ,9008,0,FALSE,1,3x good_glowingcrown,1,4x good_glowingcrown + 3x good_shadowamulet + 1x wo_cat_and_catcher + 
TRUE,good_shadowamulet,0,L0,Mrs. Shadamulet,crafter of Shadow Amulets,,0,2,1.5,2460,good_crystalshield + good_wineofjoy + ,1640,0,FALSE,1,1x good_shadowamulet,,
TRUE,good_shadowamulet,5,L5,Mrs. Shadamulet,crafter of Shadow Amulets,,0,3,1.7,3997,good_crystalshield + good_wineofjoy + good_wineofjoy + ,2351,0,FALSE,1,2x good_shadowamulet,1,2x good_shadowamulet + 1x good_shadowsceptre + 1x wo_tower_stout + 
TRUE,good_shadowamulet,15,L15,Mrs. Shadamulet,crafter of Shadow Amulets,,0,4,1.9,6232,good_crystalshield + good_wineofjoy + good_crystalshield + good_wineofjoy + ,3280,0,FALSE,1,3x good_shadowamulet,1,3x good_shadowamulet + 2x good_shadowsceptre + 1x wo_tower_stout + 
TRUE,good_shadowamulet,30,L30,Mistress Shadamulet,master crafter of Shadow Amulets,,0,5,2.1,8382,good_crystalshield + good_wineofjoy + good_crystalshield + good_wineofjoy + good_wineofjoy + ,3991,0,FALSE,1,3x good_shadowamulet,1,4x good_shadowamulet + 3x good_shadowsceptre + 1x wo_tower_stout + 
TRUE,good_shadowsceptre,0,L0,Mr. Shadoscept,crafter of Shadow Sceptres,,0,5,1.1,11416,good_spiritshield + good_gunship + good_spiritshield + good_gunship + good_gunship + ,10378,0,FALSE,1,1x good_shadowsceptre,,
TRUE,good_shadowsceptre,5,L5,Mr. Shadoscept,crafter of Shadow Sceptres,,0,4,1.6,12100,good_spiritshield + good_gunship + good_spiritshield + good_gunship + ,7562,0,FALSE,1,2x good_shadowsceptre,1,2x good_shadowsceptre + 1x good_shadowcrown + 1x wo_transfer_station_90 + 
TRUE,good_shadowsceptre,15,L15,Mr. Shadoscept,crafter of Shadow Sceptres,,0,3,2.6,12340,good_spiritshield + good_gunship + good_spiritshield + ,4746,0,FALSE,1,3x good_shadowsceptre,1,3x good_shadowsceptre + 2x good_shadowcrown + 1x wo_transfer_station_90 + 
TRUE,good_shadowsceptre,30,L30,Master Shadoscept,master crafter of Shadow Sceptres,,0,2,3.5,13234,good_spiritshield + good_gunship + ,3781,0,FALSE,1,3x good_shadowsceptre,1,4x good_shadowsceptre + 3x good_shadowcrown + 1x wo_transfer_station_90 + 
TRUE,good_shadowcrown,0,L0,Lady Shadocron,crafter of Shadow Crowns,,0,2,0.5,942,good_stealthshield + good_hairelixir + ,1884,0,FALSE,1,1x good_shadowcrown,,
TRUE,good_shadowcrown,5,L5,Lady Shadocron,crafter of Shadow Crowns,,0,3,1,4332,good_stealthshield + good_hairelixir + good_deathpowder + ,4332,0,FALSE,1,2x good_shadowcrown,1,2x good_shadowcrown + 1x good_icebust + 1x wo_rotate_station + 
TRUE,good_shadowcrown,15,L15,Lady Shadocron,crafter of Shadow Crowns,,0,4,1.5,7542,good_stealthshield + good_hairelixir + good_deathpowder + good_dullcrown + ,5028,0,FALSE,1,3x good_shadowcrown,1,3x good_shadowcrown + 2x good_icebust + 1x wo_rotate_station + 
TRUE,good_shadowcrown,30,L30,Goddess Shadocron,goddess of Shadow Crowns,,0,4,3,15084,good_stealthshield + good_hairelixir + good_deathpowder + good_dullcrown + ,5028,0,FALSE,1,3x good_shadowcrown,1,4x good_shadowcrown + 3x good_icebust + 1x wo_rotate_station + 
TRUE,good_icebust,0,L0,Monsieur Icebust,sculptor of Ice Busts,,0,2,1.5,1566,good_ice + good_ice + ,1044,0,TRUE,1,1x good_icebust,,
TRUE,good_icebust,5,L5,Monsieur Icebust,sculptor of Ice Busts,,0,3,1.2,836,good_ice + good_icebarrel + good_icebarrel + ,696,0,TRUE,1,2x good_icebust,1,2x good_icebust + 1x good_woodbust + 1x wo_ant_node_double + 
TRUE,good_icebust,15,L15,Monsieur Icebust,sculptor of Ice Busts,,0,4,1,348,good_icebarrel + good_icebarrel + good_icebarrel + good_icebarrel + ,348,0,TRUE,1,3x good_icebust,1,3x good_icebust + 2x good_woodbust + 1x wo_ant_node_double + 
TRUE,good_icebust,30,L30,Monsieur Icebust,master sculptor of Ice Busts,,0,5,0.5,141,good_icebarrel + good_icebarrel + good_largebarrel + good_largebarrel + good_largebarrel + ,282,0,TRUE,1,3x good_icebust,1,4x good_icebust + 3x good_woodbust + 1x wo_ant_node_double + 
TRUE,good_woodbust,0,L0,Mr. Woodbust,sculptor of Wood Busts,,0,3,1.2,3370,good_finelumber + good_finelumber + good_finelumber + ,2808,0,TRUE,1,1x good_woodbust,,
TRUE,good_woodbust,5,L5,Mr. Woodbust,sculptor of Wood Busts,,0,3,1.2,1592,good_finelumber + good_blacklumber + good_blacklumber + ,1326,0,TRUE,1,2x good_woodbust,1,2x good_woodbust + 1x good_chocolatebust + 1x wo_ant_node_heavylifter + 
TRUE,good_woodbust,15,L15,Mr. Woodbust,sculptor of Wood Busts,,0,3,1.2,702,good_blacklumber + good_blacklumber + good_blacklumber + ,585,0,TRUE,1,3x good_woodbust,1,3x good_woodbust + 2x good_chocolatebust + 1x wo_ant_node_heavylifter + 
TRUE,good_woodbust,30,L30,Master Woodbust,sculpted sculptor of Wood Busts,,0,3,1.2,364,good_blacklumber + good_blackoak + good_blackoak + ,303,0,TRUE,1,3x good_woodbust,1,4x good_woodbust + 3x good_chocolatebust + 1x wo_ant_node_heavylifter + 
TRUE,good_chocolatebust,0,L0,Ms. Chocobust,sculptor of Chocolate Busts,,0,2,1.5,1869,good_breadpudding + good_breadpudding + ,1246,0,TRUE,1,1x good_chocolatebust,,
TRUE,good_chocolatebust,5,L5,Ms. Chocobust,sculptor of Chocolate Busts,,0,3,1.7,3178,good_breadpudding + good_breadpudding + good_breadpudding + ,1869,0,TRUE,1,2x good_chocolatebust,1,2x good_chocolatebust + 1x good_porcelainbust + 1x wo_car_node_slow + 
TRUE,good_chocolatebust,15,L15,Ms. Chocobust,sculptor of Chocolate Busts,,0,4,1.9,4735,good_breadpudding + good_breadpudding + good_breadpudding + good_breadpudding + ,2492,0,TRUE,1,3x good_chocolatebust,1,3x good_chocolatebust + 2x good_porcelainbust + 1x wo_car_node_slow + 
TRUE,good_chocolatebust,30,L30,Ms. Vivianne Chocobust,licker of fingers,,0,5,2.1,6542,good_breadpudding + good_breadpudding + good_breadpudding + good_breadpudding + good_breadpudding + ,3115,0,TRUE,1,3x good_chocolatebust,1,4x good_chocolatebust + 3x good_porcelainbust + 1x wo_car_node_slow + 
TRUE,good_porcelainbust,0,L0,Madam Porcebust,sculptor of Porcelain Busts,,0,5,1.1,5231,good_pottery + good_pottery + good_pottery + good_pottery + good_pottery + ,4755,0,TRUE,1,1x good_porcelainbust,,
TRUE,good_porcelainbust,5,L5,Madam Porcebust,sculptor of Porcelain Busts,,0,4,1.6,6087,good_pottery + good_pottery + good_pottery + good_pottery + ,3804,0,TRUE,1,2x good_porcelainbust,1,2x good_porcelainbust + 1x good_icestatue + 1x wo_car_node_fast + 
TRUE,good_porcelainbust,15,L15,Madam Porcebust,sculptor of Porcelain Busts,,0,3,2.2,6277,good_pottery + good_pottery + good_pottery + ,2853,0,TRUE,1,3x good_porcelainbust,1,3x good_porcelainbust + 2x good_icestatue + 1x wo_car_node_fast + 
TRUE,good_porcelainbust,30,L30,Grand Dame Porcebust,master sculptor of Porcelain Busts,,0,2,3.4,6467,good_pottery + good_pottery + ,1902,0,TRUE,1,3x good_porcelainbust,1,4x good_porcelainbust + 3x good_icestatue + 1x wo_car_node_fast + 
TRUE,good_icestatue,0,L0,Eddy Icestat,sculptor of ice statues,,0,2,0.5,1566,good_icebust + good_icebust + ,3132,0,TRUE,1,1x good_icestatue,,
TRUE,good_icestatue,5,L5,Eddy Icestat,sculptor of ice statues,,0,3,1,3843,good_icebust + good_icebust + good_wineofjoy + ,3843,0,TRUE,1,2x good_icestatue,1,2x good_icestatue + 1x good_woodstatue + 1x wo_car_node_hop + 
TRUE,good_icestatue,15,L15,Eddy Icestat,sculptor of ice statues,,0,4,1.5,7823,good_icebust + good_icebust + good_chocolatebust + good_hairelixir + ,5215,0,TRUE,1,3x good_icestatue,1,3x good_icestatue + 2x good_woodstatue + 1x wo_car_node_hop + 
TRUE,good_icestatue,30,L30,Edward Icestat,master sculptor of ice statues,,0,5,3,17778,good_icebust + good_icebust + good_chocolatebust + good_hairelixir + good_wineofjoy + ,5926,0,TRUE,1,3x good_icestatue,1,4x good_icestatue + 3x good_woodstatue + 1x wo_car_node_hop + 
TRUE,good_woodstatue,0,L0,Mr. Woodstat,carver of Wood Statues,,0,5,0.5,5735,good_woodbust + good_woodbust + good_shadowamulet + good_glowingsceptre + good_firenecklace + ,11469,0,TRUE,1,1x good_woodstatue,,
TRUE,good_woodstatue,5,L5,Mr. Woodstat,carver of Wood Statues,,0,4,1,10672,good_woodbust + good_woodbust + good_firenecklace + good_shadowamulet + ,10672,0,TRUE,1,2x good_woodstatue,1,2x good_woodstatue + 1x good_chocolatestatue + 1x wo_cat_and_catcher + 
TRUE,good_woodstatue,15,L15,Mr. Woodstat,carver of Wood Statues,,0,3,1.5,12318,good_woodbust + good_woodbust + good_firenecklace + ,8212,0,TRUE,1,3x good_woodstatue,1,3x good_woodstatue + 2x good_chocolatestatue + 1x wo_cat_and_catcher + 
TRUE,good_woodstatue,30,L30,Mr. Woodstat (shop class),expert carver of Wood Statues,,0,2,2,13480,good_woodbust + good_woodbust + ,6740,0,TRUE,1,3x good_woodstatue,1,4x good_woodstatue + 3x good_chocolatestatue + 1x wo_cat_and_catcher + 
TRUE,good_chocolatestatue,0,L0,Ms. Chocostat,melter of Chocolate Statues,,0,1,0.2,374,good_chocolatebust + ,1869,0,TRUE,1,1x good_chocolatestatue,,
TRUE,good_chocolatestatue,5,L5,Ms. Chocostat,melter of Chocolate Statues,,0,2,1,3738,good_chocolatebust + good_chocolatebust + ,3738,0,TRUE,1,2x good_chocolatestatue,1,2x good_chocolatestatue + 1x good_porcelainstatue + 1x wo_tower_stout + 
TRUE,good_chocolatestatue,15,L15,Ms. Chocostat,melter of Chocolate Statues,,0,3,2,16484,good_chocolatebust + good_chocolatebust + good_glowingcrown + ,8242,0,TRUE,1,3x good_chocolatestatue,1,3x good_chocolatestatue + 2x good_porcelainstatue + 1x wo_tower_stout + 
TRUE,good_chocolatestatue,30,L30,Mistress Chocostat,diva of Chocolate Statues,,0,4,3,29424,good_chocolatebust + good_chocolatebust + good_glowingcrown + good_icebust + ,9808,0,TRUE,1,3x good_chocolatestatue,1,4x good_chocolatestatue + 3x good_porcelainstatue + 1x wo_tower_stout + 
TRUE,good_porcelainstatue,0,L0,Mrs. Porcestat,sculptor of Porcelain Statues,,0,4,0.5,6435,good_porcelainbust + good_porcelainbust + good_glowingsceptre + good_rowboat + ,12869,0,TRUE,1,1x good_porcelainstatue,,
TRUE,good_porcelainstatue,5,L5,Mrs. Porcestat,sculptor of Porcelain Statues,,0,3,0.8,9008,good_porcelainbust + good_porcelainbust + good_glowingsceptre + ,11259,0,TRUE,1,2x good_porcelainstatue,1,2x good_porcelainstatue + 1x good_mahnamahna + 1x wo_transfer_station_90 + 
TRUE,good_porcelainstatue,15,L15,Mrs. Porcestat,sculptor of Porcelain Statues,,0,2,1,10462,good_porcelainbust + good_porcelainbust + ,10462,0,TRUE,1,3x good_porcelainstatue,1,3x good_porcelainstatue + 2x good_mahnamahna + 1x wo_transfer_station_90 + 
TRUE,good_porcelainstatue,30,L30,Porcestat Porcestat Porcestat!,priestess of Porcelain Statues,,0,1,2,10462,good_porcelainbust + ,5231,0,TRUE,1,3x good_porcelainstatue,1,4x good_porcelainstatue + 3x good_mahnamahna + 1x wo_transfer_station_90 + 
TRUE,good_mahnamahna,0,L0,Mr. Hensson,musician that plays Mahna Mahna,,0,2,1.5,216,good_mana + good_mana + ,144,0,TRUE,1,1x good_mahnamahna,,
TRUE,good_mahnamahna,5,L5,Mr. Hensson,musician that plays Mahna Mahna,,0,3,1.7,368,good_mana + good_mana + good_mana + ,216,0,TRUE,1,2x good_mahnamahna,1,2x good_mahnamahna + 1x good_birthdaycake + 1x wo_rotate_station + 
TRUE,good_mahnamahna,15,L15,Mr. Hensson,musician that plays Mahna Mahna,,0,4,1.9,548,good_mana + good_mana + good_mana + good_mana + ,288,0,TRUE,1,3x good_mahnamahna,1,3x good_mahnamahna + 2x good_birthdaycake + 1x wo_rotate_station + 
TRUE,good_mahnamahna,30,L30,Heavenly Hensson,genius that plays Mahna Mahna,,0,5,2.1,756,good_mana + good_mana + good_mana + good_mana + good_mana + ,360,0,TRUE,1,3x good_mahnamahna,1,4x good_mahnamahna + 3x good_birthdaycake + 1x wo_rotate_station + 
TRUE,good_birthdaycake,0,L0,DJ Cake,baker of Birthday Cake,,0,2,1.5,5160,good_flatbread + good_fruitcake + ,3440,0,TRUE,1,1x good_birthdaycake,,
TRUE,good_birthdaycake,5,L5,DJ Cake,baker of Birthday Cake,,0,3,1.2,4098,good_flatbread + good_bread + good_perfume + ,3415,0,TRUE,1,2x good_birthdaycake,1,2x good_birthdaycake + 1x good_magicbuns + 1x wo_ant_node_double + 
TRUE,good_birthdaycake,15,L15,DJ Cake,baker of Birthday Cake,,0,4,1,4597,good_crockpot + good_heartymeals + good_finebrandy + good_fruitcake + ,4597,0,TRUE,1,3x good_birthdaycake,1,3x good_birthdaycake + 2x good_magicbuns + 1x wo_ant_node_double + 
TRUE,good_birthdaycake,30,L30,Master DJ Cake,master baker of Birthday Cake,,0,5,0.5,2286,good_crockpot + good_heartymeals + good_finebrandy + good_bread + good_perfume + ,4572,0,TRUE,1,3x good_birthdaycake,1,4x good_birthdaycake + 3x good_magicbuns + 1x wo_ant_node_double + 
TRUE,good_magicbuns,0,L0,Miss Magibuns,owner of Magic Buns,,0,2,1.2,274,good_mana + good_cinnamonrolls + ,228,0,FALSE,1,1x good_magicbuns,,
TRUE,good_magicbuns,5,L5,Miss Magibuns,owner of Magic Buns,,0,2,1.3,297,good_mana + good_cinnamonrolls + ,228,0,FALSE,1,2x good_magicbuns,1,2x good_magicbuns + 1x good_dullearrings + 1x wo_ant_node_heavylifter + 
TRUE,good_magicbuns,15,L15,Miss Magibuns,owner of Magic Buns,,0,2,1.4,320,good_mana + good_cinnamonrolls + ,228,0,FALSE,1,3x good_magicbuns,1,3x good_magicbuns + 2x good_dullearrings + 1x wo_ant_node_heavylifter + 
TRUE,good_magicbuns,30,L30,Naomi Magibuns; MBA,president of Magic Buns,,0,2,1.5,342,good_mana + good_cinnamonrolls + ,228,0,FALSE,1,3x good_magicbuns,1,4x good_magicbuns + 3x good_dullearrings + 1x wo_ant_node_heavylifter + 
TRUE,good_dullearrings,0,L0,Mr. Dullering,crafter of Dull Earrings,,0,3,0.5,1583,good_dullamulet + good_dullsceptre + good_icebust + ,3165,0,TRUE,1,1x good_dullearrings,,
TRUE,good_dullearrings,5,L5,Mr. Dullering,crafter of Dull Earrings,,0,3,1,3165,good_dullamulet + good_dullsceptre + good_icebust + ,3165,0,TRUE,1,2x good_dullearrings,1,2x good_dullearrings + 1x good_glowingearrings + 1x wo_car_node_slow + 
TRUE,good_dullearrings,15,L15,Mr. Dullering,crafter of Dull Earrings,,0,3,1.5,4748,good_dullamulet + good_dullsceptre + good_icebust + ,3165,0,TRUE,1,3x good_dullearrings,1,3x good_dullearrings + 2x good_glowingearrings + 1x wo_car_node_slow + 
TRUE,good_dullearrings,30,L30,Mr. Dullering,crafter of Dull Earrings,,0,3,2,6330,good_dullamulet + good_dullsceptre + good_icebust + ,3165,0,TRUE,1,3x good_dullearrings,1,4x good_dullearrings + 3x good_glowingearrings + 1x wo_car_node_slow + 
TRUE,good_glowingearrings,0,L0,Mrs. Glowering,crafter of Glowing Earrings,,0,4,0.5,2920,good_glowingamulet + good_glowingsceptre + good_shadowcrown + good_dullsceptre + ,5839,0,TRUE,1,1x good_glowingearrings,,
TRUE,good_glowingearrings,5,L5,Mrs. Glowering,crafter of Glowing Earrings,,0,4,1,5839,good_glowingamulet + good_glowingsceptre + good_shadowcrown + good_dullsceptre + ,5839,0,TRUE,1,2x good_glowingearrings,1,2x good_glowingearrings + 1x good_shadowearrings + 1x wo_car_node_fast + 
TRUE,good_glowingearrings,15,L15,Mrs. Glowering,crafter of Glowing Earrings,,0,4,1.5,8759,good_glowingamulet + good_glowingsceptre + good_shadowcrown + good_dullsceptre + ,5839,0,TRUE,1,3x good_glowingearrings,1,3x good_glowingearrings + 2x good_shadowearrings + 1x wo_car_node_fast + 
